34.51405 25.43018 42.278292
34.8299 25.28821 42.278292
34.57114 25.85136 42.278292
34.64112 26.43534 42.278292
34.20152 26.7333 42.278292
34.14051 26.87679 42.278292
34.07139 27.04063 42.278292
34.14069 27.30768 42.278292
33.85828 27.82799 42.278292
33.63647 27.99697 42.278292
33.38782 27.90545 42.278292
33.23014 28.2344 42.278292
33.1479 28.40825 42.278292
32.56615 28.55615 42.278292
32.59546 28.86464 42.278292
32.4312 29.16493 42.278292
32.64232 29.38073 42.278292
33.20985 29.31509 42.278292
33.43001 29.35486 42.278292
33.62406 29.39072 42.278292
33.82724 29.11833 42.278292
34.42784 28.96432 42.278292
34.71714 29.01644 42.278292
34.73346 30.01726 42.278292
35.00006 30.08007 42.278292
35.15982 29.73171 42.278292
36.19367 29.70507 42.278292
36.44489 29.68707 42.278292
36.48739 29.75372 42.278292
36.52783 29.76094 42.278292
36.52818 29.76375 42.278292
36.52853 29.76656 42.278292
36.08006 29.84296 42.278292
36.21889 30.0396 42.278292
36.57642 30.15041 42.278292
37.05361 30.30982 42.278292
37.27769 30.6035 42.278292
37.26112 30.87332 42.278292
37.34384 31.1705 42.278292
37.65498 31.29649 42.278292
37.99789 31.35289 42.278292
38.02065 31.15283 42.278292
38.17785 30.90854 42.278292
38.18209 30.90204 42.278292
38.19381 30.90403 42.278292
38.20232 30.88929 42.278292
38.20865 30.89001 42.278292
38.21127 30.89941 42.278292
38.21873 30.89835 42.278292
38.22512 30.90764 42.278292
38.22702 30.92377 42.278292
38.23206 30.92752 42.278292
38.2372 30.92926 42.278292
38.23373 30.93872 42.278292
38.23576 30.94429 42.278292
38.24817 30.95158 42.278292
38.25314 30.94776 42.278292
38.25882 30.9475 42.278292
38.26732 30.95446 42.278292
38.28414 30.96281 42.278292
38.2883 30.96702 42.278292
38.29125 30.97051 42.278292
38.29392 30.97021 42.278292
38.35047 30.97096 42.278292
38.44678 30.88814 42.278292
38.53162 30.69289 42.278292
38.68536 30.61788 42.278292
38.7112 30.58361 42.278292
38.76166 30.46343 42.278292
38.96519 30.44671 42.278292
39.01204 30.01917 42.278292
39.07619 29.99071 42.278292
39.21742 29.96169 42.278292
39.49129 30.17067 42.278292
39.59124 29.77872 42.278292
39.71752 29.67666 42.278292
39.88313 29.55361 42.278292
39.93084 29.41705 42.278292
40.12457 29.45943 42.278292
40.18497 29.45664 42.278292

42.66689 20.703 42.278292
42.57348 20.4166 42.278292
42.36116 20.46353 42.278292
42.28587 20.70743 42.278292
42.1593 21.12204 42.278292
42.06959 21.41948 42.278292
42.72738 21.88027 42.278292
42.71177 20.84154 42.278292
42.66689 20.703 42.278292


42.83857 35.25296 46.998397
42.86823 35.23626 46.998397
42.88333 35.24217 46.998397
43.067 35.13564 46.998397
43.07694 34.95169 46.998397
43.31939 34.80738 46.998397
43.32329 34.71046 46.998397
43.67472 34.66736 46.998397
43.86497 34.68979 46.998397
43.7619 34.3198 46.998397
43.80329 34.28122 46.998397
44.23357 34.36787 46.998397
44.51512 34.53831 46.998397
44.64497 34.61971 46.998397
44.69893 34.65507 46.998397
45.31388 35.00547 46.998397
45.51178 34.86755 46.998397
45.37622 34.59062 46.998397
45.98483 34.32718 46.998397
45.98024 34.25759 46.998397
45.91127 34.14093 46.998397
46.02721 34.07226 46.998397
46.14776 33.66892 46.998397
45.99282 33.24914 46.998397
46.00578 33.17655 46.998397
46.20842 32.94804 46.998397
46.29911 32.89188 46.998397
46.29436 32.63564 46.998397
46.34822 32.50189 46.998397
46.46803 32.28427 46.998397
46.44665 32.2061 46.998397
46.48591 31.74086 46.998397
46.67129 31.51023 46.998397
46.60256 30.95529 46.998397
46.45979 30.93185 46.998397
46.35755 31.13255 46.998397
46.2355 31.13763 46.998397
46.13161 30.9052 46.998397
45.78744 30.75178 46.998397
45.68655 30.63911 46.998397
45.3054 30.36694 46.998397
45.04645 30.36025 46.998397
44.70617 30.25026 46.998397
44.75192 30.14234 46.998397
44.82882 29.96473 46.998397
45.04236 29.80139 46.998397
44.94031 29.63467 46.998397
45.08712 29.39911 46.998397
45.11864 29.32679 46.998397
45.52189 29.00592 46.998397
45.71072 28.79895 46.998397
45.81003 28.79001 46.998397
46.03174 28.58273 46.998397
46.00313 28.51667 46.998397
45.96342 28.29134 46.998397
45.799 28.3689 46.998397
45.79671 28.36836 46.998397
45.79445 28.36171 46.998397
45.79715 28.35385 46.998397
45.79578 28.34989 46.998397
45.78832 28.3453 46.998397
45.78695 28.34034 46.998397
45.78257 28.33744 46.998397
45.7759 28.33819 46.998397
45.77521 28.32997 46.998397
45.76657 28.32784 46.998397
45.7613 28.33244 46.998397
45.56759 28.02949 46.998397
45.39907 27.92493 46.998397
45.25936 27.81512 46.998397
45.34509 27.68916 46.998397
45.35816 27.65182 46.998397
45.42425 27.55743 46.998397
45.50493 27.16599 46.998397
45.23483 27.33535 46.998397
45.14604 27.27669 46.998397
44.96572 27.34271 46.998397
44.75985 27.2495 46.998397
44.60729 27.22685 46.998397
44.4388 27.21226 46.998397
44.27326 27.10092 46.998397
44.28275 27.04501 46.998397
43.9779 26.98612 46.998397
43.95879 26.9856 46.998397
43.87766 27.14092 46.998397
43.55225 27.15903 46.998397
43.52657 26.9726 46.998397
43.34507 26.84075 46.998397
43.20964 27.07712 46.998397
43.18575 27.14737 46.998397
42.87757 27.14352 46.998397
42.83009 27.15445 46.998397
42.59528 27.27259 46.998397
42.21123 27.31036 46.998397
42.20592 27.3116 46.998397
42.17105 27.44026 46.998397
42.09278 27.41412 46.998397
42.09312 27.24853 46.998397
42.02526 27.18363 46.998397
41.62515 27.2145 46.998397
41.48793 27.16636 46.998397
41.42867 27.19236 46.998397
41.39577 27.2254 46.998397
41.3689 27.39717 46.998397
41.40149 27.58618 46.998397
41.40556 27.8097 46.998397
41.40623 27.81606 46.998397
41.48737 27.96455 46.998397
41.70833 28.47105 46.998397
41.91568 28.74149 46.998397
41.79638 28.78091 46.998397
41.68238 28.83501 46.998397
41.4817 28.85086 46.998397
41.29089 28.97694 46.998397
41.2136 28.94899 46.998397
41.09552 28.97821 46.998397
40.82335 29.05957 46.998397
40.71243 29.28771 46.998397
40.57754 29.35021 46.998397
40.59131 29.44039 46.998397
40.67411 29.73722 46.998397
40.44954 30.09233 46.998397
40.65087 30.29746 46.998397
40.59686 30.49366 46.998397
40.4036 30.79039 46.998397
40.45945 30.96437 46.998397
40.31952 31.10464 46.998397
40.53685 31.26266 46.998397
40.469 31.33098 46.998397
40.58181 31.46141 46.998397
40.41681 31.89694 46.998397
40.57369 32.05893 46.998397
40.73466 31.9697 46.998397
40.92852 32.07674 46.998397
40.99187 32.28125 46.998397
41.20624 32.40895 46.998397
41.17147 32.5866 46.998397
40.96766 32.69198 46.998397
40.98288 32.84898 46.998397
41.18394 32.85247 46.998397
41.25135 33.07187 46.998397
41.33736 33.37488 46.998397
41.34708 33.51905 46.998397
41.3875 33.60935 46.998397
41.2754 33.66605 46.998397
41.55275 33.99818 46.998397
41.76383 34.0221 46.998397
41.94752 33.93947 46.998397
41.97879 33.84616 46.998397
41.92373 33.79298 46.998397
42.01005 33.683 46.998397
42.25157 33.80667 46.998397
42.23057 33.89734 46.998397
42.2955 34.07325 46.998397
42.34678 34.2131 46.998397
42.44479 34.35837 46.998397
42.45717 34.62796 46.998397
42.33489 35.34838 46.998397
42.4969 35.32312 46.998397
42.64046 35.30123 46.998397
42.74284 35.23119 46.998397
42.83857 35.25296 46.998397

41.94193 34.62176 46.998397
41.88683 34.33561 46.998397
41.66955 34.6487 46.998397
41.84292 34.72667 46.998397
41.94193 34.62176 46.998397

42.36123 34.26692 46.998397
42.20741 34.1252 46.998397
42.10703 34.15765 46.998397
42.21198 34.39473 46.998397
42.36123 34.26692 46.998397


46.06152 26.08175 35.0829
46.04291 25.98605 35.0829
45.91449 25.88075 35.0829
45.91854 25.55074 35.0829
46.00801 25.29735 35.0829
46.00791 25.28447 35.0829
46.15787 25.21948 35.0829
46.25607 25.10559 35.0829
46.20628 25.04938 35.0829
46.11707 25.05313 35.0829
45.99618 25.26058 35.0829
45.89954 25.16386 35.0829
45.82187 25.19521 35.0829
45.62838 25.08582 35.0829
44.95895 24.70763 35.0829
45.04513 24.5271 35.0829
45.11152 24.1208 35.0829
45.01438 23.9373 35.0829
45.11885 23.49087 35.0829
45.17387 23.42327 35.0829
45.42187 23.2183 35.0829
45.77064 22.98876 35.0829
46.16324 22.70014 35.0829
46.25431 22.5049 35.0829
46.25722 22.49913 35.0829
46.26261 22.48711 35.0829
46.26751 22.47578 35.0829
46.27358 22.46296 35.0829
46.27654 22.45721 35.0829
46.28255 22.44616 35.0829
46.28558 22.44105 35.0829
46.29808 22.40147 35.0829
46.3103 22.37181 35.0829
46.31634 22.36266 35.0829
46.32308 22.34299 35.0829
46.33317 22.32322 35.0829
46.3448 22.29759 35.0829
46.34828 22.28808 35.0829
46.34998 22.27229 35.0829
46.35294 22.2575 35.0829
46.4163 22.06987 35.0829
46.50922 21.84703 35.0829
46.62614 21.67739 35.0829
46.71923 21.58742 35.0829
47.17677 21.19916 35.0829
47.48384 21.06071 35.0829
48.24161 21.09317 35.0829
48.2485 20.90224 35.0829
48.26062 20.56175 35.0829
48.71067 20.38145 35.0829
49.45372 20.07501 35.0829
49.90655 19.8874 35.0829
50.09077 19.72177 35.0829
50.41303 19.38835 35.0829
50.35626 19.04444 35.0829
50.15703 19.08574 35.0829
49.83094 19.45003 35.0829
49.05973 19.48907 35.0829
48.89506 19.16502 35.0829
48.84048 18.71924 35.0829
49.27897 18.49465 35.0829
49.39271 18.02361 35.0829
49.21369 17.8717 35.0829
49.09333 17.81128 35.0829
48.95576 17.6087 35.0829
48.98486 17.34482 35.0829
48.36967 16.69864 35.0829
48.19544 16.91929 35.0829
48.40159 17.3379 35.0829
48.6349 17.69259 35.0829
48.51084 17.94642 35.0829
48.15169 18.88735 35.0829
48.04764 19.0117 35.0829
47.56715 19.12832 35.0829
47.27078 19.54207 35.0829
47.01598 19.60714 35.0829
46.62108 19.86871 35.0829
46.37532 20.21521 35.0829
45.53746 20.39279 35.0829
45.13774 20.73012 35.0829
44.64783 21.18744 35.0829
44.40807 21.42554 35.0829
43.78765 22.0415 35.0829
43.45279 22.74843 35.0829
43.41817 23.00678 35.0829
43.32539 23.1842 35.0829
43.22508 23.26071 35.0829
42.81866 23.45283 35.0829
42.11842 23.64241 35.0829
41.7096 23.16231 35.0829
41.2172 23.00473 35.0829
41.37477 23.30752 35.0829
40.72438 23.66359 35.0829
40.78566 23.98683 35.0829
40.88123 24.04819 35.0829
40.55456 24.50216 35.0829
40.95551 24.65999 35.0829
40.94309 24.88413 35.0829
40.72064 25.23773 35.0829
40.9154 25.38951 35.0829
41.55108 25.36148 35.0829
41.56153 25.37251 35.0829
41.96777 25.94561 35.0829
42.21437 25.54668 35.0829
42.36365 25.24806 35.0829
42.56007 25.62205 35.0829
42.62968 25.69255 35.0829
42.70832 25.95632 35.0829
43.24907 25.802 35.0829
43.34344 26.07398 35.0829
43.55774 26.02037 35.0829
43.56849 26.38051 35.0829
43.95997 26.33155 35.0829
44.0968 26.50942 35.0829
44.44822 26.56889 35.0829
44.62343 26.56248 35.0829
44.83321 26.65352 35.0829
44.91314 26.6431 35.0829
44.89657 26.45101 35.0829
45.10729 26.21661 35.0829
45.27096 26.1969 35.0829
45.30306 26.17286 35.0829
45.89829 26.12229 35.0829
46.06152 26.08175 35.0829

45.1777 20.89869 35.0829
45.20216 20.88254 35.0829
45.30802 20.89645 35.0829
45.28137 20.98003 35.0829
45.23439 20.96238 35.0829
45.1777 20.89869 35.0829

45.18519 23.12665 35.0829
45.19277 23.12612 35.0829
45.19783 23.12942 35.0829
45.21281 23.12977 35.0829
45.217 23.14146 35.0829
45.19615 23.21416 35.0829
45.18296 23.1296 35.0829
45.18519 23.12665 35.0829

46.05539 16.85111 35.0829
46.90793 16.70055 35.0829
47.9213 16.92431 35.0829
47.87072 16.5257 35.0829
47.75275 16.02135 35.0829
47.91106 15.71966 35.0829
47.71338 15.29624 35.0829
47.32533 15.3457 35.0829
47.10072 15.58883 35.0829
46.82531 15.68852 35.0829
45.7876 16.16091 35.0829
45.56152 16.22072 35.0829
45.46804 16.53886 35.0829
45.84163 16.6736 35.0829
46.05539 16.85111 35.0829

42.79336 17.88231 35.0829
41.9998 17.6452 35.0829
41.78712 17.77248 35.0829
41.81882 18.18822 35.0829
41.91866 18.48045 35.0829
41.89784 19.01713 35.0829
41.84513 19.24933 35.0829
41.71083 19.68065 35.0829
42.19713 19.82155 35.0829
42.68807 20.10861 35.0829
42.99705 19.51217 35.0829
42.89165 19.00466 35.0829
42.90842 18.28772 35.0829
42.79336 17.88231 35.0829

45.18352 15.31189 35.0829
45.00971 15.0715 35.0829
44.79218 15.36458 35.0829
44.87649 15.45686 35.0829
45.18352 15.31189 35.0829


40.44954 30.09233 111.44612
40.67411 29.73722 111.44612
40.59131 29.44039 111.44612
40.57754 29.35021 111.44612
40.23634 29.39875 111.44612
40.18497 29.45664 111.44612
40.1526 29.80087 111.44612
40.37218 30.15532 111.44612
40.44954 30.09233 111.44612


40.4036 30.79039 51.142806
40.25884 30.75419 51.142806
40.17252 30.86773 51.142806
40.24033 31.08311 51.142806
40.26611 31.13862 51.142806
40.1146 31.32703 51.142806
39.88851 31.38674 51.142806
39.80659 31.57888 51.142806
39.57507 31.67694 51.142806
39.50634 31.59703 51.142806
39.23162 31.56164 51.142806
39.2066 31.56218 51.142806
38.83443 31.75162 51.142806
38.96191 32.01061 51.142806
39.18217 32.26298 51.142806
39.23498 32.3186 51.142806
39.36687 32.45669 51.142806
39.46031 32.60714 51.142806
39.51477 32.72491 51.142806
39.5593 32.87338 51.142806
39.60097 33.07432 51.142806
39.71474 33.56964 51.142806
39.96616 33.32178 51.142806
40.14218 33.47858 51.142806
40.22187 33.5888 51.142806
40.46789 33.71595 51.142806
40.67838 33.73652 51.142806
40.85029 33.74111 51.142806
41.13226 33.71155 51.142806
41.27371 33.53524 51.142806
41.34708 33.51905 51.142806
41.33736 33.37488 51.142806
41.25135 33.07187 51.142806
41.18394 32.85247 51.142806
40.98288 32.84898 51.142806
40.96766 32.69198 51.142806
41.17147 32.5866 51.142806
41.20624 32.40895 51.142806
40.99187 32.28125 51.142806
40.92852 32.07674 51.142806
40.73466 31.9697 51.142806
40.57369 32.05893 51.142806
40.41681 31.89694 51.142806
40.58181 31.46141 51.142806
40.469 31.33098 51.142806
40.53685 31.26266 51.142806
40.31952 31.10464 51.142806
40.45945 30.96437 51.142806
40.4036 30.79039 51.142806

38.59737 31.60855 51.142806
39.19814 31.53328 51.142806
39.00841 31.41114 51.142806
38.92268 31.40258 51.142806
38.59809 31.50169 51.142806
38.59737 31.60855 51.142806

